LAPS,TIME,GAP,INT.,KPH,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE,QUALI TYPE
11,1:41.031,1.042,0.037,209.911,14.0,10,R. Boschung,MP Motorsport,Silverstone,Qualifying Session,16:41:58,Round 7 ,2018-07-08,Unique
10,1:41.052,1.063,0.021,209.868,15.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Silverstone,Qualifying Session,16:41:55,Round 7 ,2018-07-08,Unique
11,1:41.061,1.072,0.009,209.849,16.0,6,N. Latifi,DAMS,Silverstone,Qualifying Session,16:41:52,Round 7 ,2018-07-08,Unique
12,1:41.414,1.425,0.353,209.119,17.0,17,S. Ferrucci,Trident,Silverstone,Qualifying Session,16:41:25,Round 7 ,2018-07-08,Unique
10,1:41.493,1.504,0.079,208.956,18.0,2,T. Makino,RUSSIAN TIME,Silverstone,Qualifying Session,16:41:31,Round 7 ,2018-07-08,Unique
13,1:42.081,2.092,0.588,207.752,19.0,12,N. Fukuzumi,BWT Arden,Silverstone,Qualifying Session,16:42:20,Round 7 ,2018-07-08,Unique
10,1:27.400,-,-,180.453,1.0,18,S. Sette Câmara,Carlin,Budapest,Qualifying Session,17:22:25,Round 8 ,2018-07-29,Unique
9,1:27.430,0.030,0.030,180.391,2.0,7,J. Aitken,ART Grand Prix,Budapest,Qualifying Session,17:15:24,Round 8 ,2018-07-29,Unique
8,1:27.631,0.231,0.201,179.977,3.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Budapest,Qualifying Session,17:08:51,Round 8 ,2018-07-29,Unique
12,1:27.762,0.362,0.131,179.708,4.0,8,G. Russell,ART Grand Prix,Budapest,Qualifying Session,17:00:34,Round 8 ,2018-07-29,Unique
10,1:27.828,0.428,0.066,179.573,5.0,14,L. Ghiotto,Campos Vexatec Racing,Budapest,Qualifying Session,17:15:15,Round 8 ,2018-07-29,Unique
10,1:27.864,0.464,0.036,179.5,6.0,19,L. Norris,Carlin,Budapest,Qualifying Session,17:22:21,Round 8 ,2018-07-29,Unique
10,1:27.957,0.557,0.093,179.31,7.0,1,A. Markelov,RUSSIAN TIME,Budapest,Qualifying Session,17:08:12,Round 8 ,2018-07-29,Unique
10,1:27.958,0.558,0.001,179.308,8.0,16,A. Maini,Trident,Budapest,Qualifying Session,17:12:50,Round 8 ,2018-07-29,Unique
11,1:27.973,0.573,0.015,179.277,9.0,10,R. Boschung,MP Motorsport,Budapest,Qualifying Session,17:21:47,Round 8 ,2018-07-29,Unique
10,1:28.032,0.632,0.059,179.157,10.0,20,L. Delétraz,Charouz Racing System,Budapest,Qualifying Session,17:22:17,Round 8 ,2018-07-29,Unique
10,1:28.038,0.638,0.006,179.145,11.0,12,N. Fukuzumi,BWT Arden,Budapest,Qualifying Session,17:14:33,Round 8 ,2018-07-29,Unique
10,1:28.073,0.673,0.035,179.074,12.0,21,A. Fuoco,Charouz Racing System,Budapest,Qualifying Session,17:21:29,Round 8 ,2018-07-29,Unique
10,1:28.107,0.707,0.034,179.005,13.0,5,A. Albon,DAMS,Budapest,Qualifying Session,17:01:34,Round 8 ,2018-07-29,Unique
9,1:28.124,0.724,0.017,178.97,14.0,6,N. Latifi,DAMS,Budapest,Qualifying Session,17:01:38,Round 8 ,2018-07-29,Unique
10,1:28.169,0.769,0.045,178.879,15.0,11,M. Günther,BWT Arden,Budapest,Qualifying Session,17:22:09,Round 8 ,2018-07-29,Unique
10,1:28.348,0.948,0.179,178.516,16.0,15,R. Nissany,Campos Vexatec Racing,Budapest,Qualifying Session,17:21:53,Round 8 ,2018-07-29,Unique
11,1:28.533,1.133,0.185,178.143,17.0,17,A. Lorandi,Trident,Budapest,Qualifying Session,17:22:34,Round 8 ,2018-07-29,Unique
8,1:28.648,1.248,0.115,177.912,18.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Budapest,Qualifying Session,17:09:06,Round 8 ,2018-07-29,Unique
10,1:28.724,1.324,0.076,177.76,19.0,9,R. Merhi,MP Motorsport,Budapest,Qualifying Session,17:22:04,Round 8 ,2018-07-29,Unique
8,1:28.750,1.350,0.026,177.708,20.0,2,T. Makino,RUSSIAN TIME,Budapest,Qualifying Session,17:21:40,Round 8 ,2018-07-29,Unique
8,1:56.054,-,-,217.264,1.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Spa-Francorchamps,Qualifying Session,17:14:55,Round 9 ,2018-08-26,Unique
8,1:56.457,0.403,0.403,216.512,2.0,8,G. Russell,ART Grand Prix,Spa-Francorchamps,Qualifying Session,17:22:21,Round 9 ,2018-08-26,Unique
8,1:56.594,0.540,0.137,216.258,3.0,18,S. Sette Câmara,Carlin,Spa-Francorchamps,Qualifying Session,17:22:54,Round 9 ,2018-08-26,Unique
10,1:56.611,0.557,0.017,216.226,4.0,14,L. Ghiotto,Campos Vexatec Racing,Spa-Francorchamps,Qualifying Session,17:23:46,Round 9 ,2018-08-26,Unique
7,1:56.723,0.669,0.112,216.019,5.0,19,L. Norris,Carlin,Spa-Francorchamps,Qualifying Session,17:02:22,Round 9 ,2018-08-26,Unique
10,1:56.878,0.824,0.155,215.732,6.0,5,A. Albon,DAMS,Spa-Francorchamps,Qualifying Session,17:22:25,Round 9 ,2018-08-26,Unique
9,1:56.930,0.876,0.052,215.636,7.0,21,A. Fuoco,Charouz Racing System,Spa-Francorchamps,Qualifying Session,17:22:39,Round 9 ,2018-08-26,Unique
10,1:57.169,1.115,0.239,215.196,8.0,12,N. Fukuzumi,BWT Arden,Spa-Francorchamps,Qualifying Session,17:22:13,Round 9 ,2018-08-26,Unique
10,1:57.183,1.129,0.014,215.171,9.0,20,L. Delétraz,Charouz Racing System,Spa-Francorchamps,Qualifying Session,17:23:48,Round 9 ,2018-08-26,Unique
9,1:57.266,1.212,0.083,215.018,10.0,1,A. Markelov,RUSSIAN TIME,Spa-Francorchamps,Qualifying Session,17:03:48,Round 9 ,2018-08-26,Unique
10,1:57.394,1.340,0.128,214.784,11.0,2,T. Makino,RUSSIAN TIME,Spa-Francorchamps,Qualifying Session,17:24:09,Round 9 ,2018-08-26,Unique
10,1:57.515,1.461,0.121,214.563,12.0,6,N. Latifi,DAMS,Spa-Francorchamps,Qualifying Session,17:22:19,Round 9 ,2018-08-26,Unique
10,1:57.596,1.542,0.081,214.415,13.0,10,R. Boschung,MP Motorsport,Spa-Francorchamps,Qualifying Session,17:22:58,Round 9 ,2018-08-26,Unique
8,1:57.635,1.581,0.039,214.344,14.0,11,M. Günther,BWT Arden,Spa-Francorchamps,Qualifying Session,17:02:21,Round 9 ,2018-08-26,Unique
10,1:57.718,1.664,0.083,214.193,15.0,16,A. Maini,Trident,Spa-Francorchamps,Qualifying Session,17:02:17,Round 9 ,2018-08-26,Unique
10,1:57.754,1.700,0.036,214.127,16.0,7,J. Aitken,ART Grand Prix,Spa-Francorchamps,Qualifying Session,17:22:31,Round 9 ,2018-08-26,Unique
10,1:57.773,1.719,0.019,214.093,17.0,15,R. Nissany,Campos Vexatec Racing,Spa-Francorchamps,Qualifying Session,17:23:03,Round 9 ,2018-08-26,Unique
10,1:57.878,1.824,0.105,213.902,18.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Spa-Francorchamps,Qualifying Session,17:23:07,Round 9 ,2018-08-26,Unique
10,1:58.174,2.120,0.296,213.366,19.0,17,A. Lorandi,Trident,Spa-Francorchamps,Qualifying Session,17:22:36,Round 9 ,2018-08-26,Unique
11,1:58.338,2.284,0.164,213.071,20.0,9,D. Boccolacci,MP Motorsport,Spa-Francorchamps,Qualifying Session,17:02:43,Round 9 ,2018-08-26,Unique
10,1:31.546,-,-,227.806,1.0,8,G. Russell,ART Grand Prix,Monza,Qualifying Session,17:21:09,Round 10 ,2018-09-02,Unique
10,1:31.600,0.054,0.054,227.672,2.0,18,S. Sette Câmara,Carlin,Monza,Qualifying Session,17:21:41,Round 10 ,2018-09-02,Unique
10,1:31.889,0.343,0.289,226.956,3.0,5,A. Albon,DAMS,Monza,Qualifying Session,17:21:08,Round 10 ,2018-09-02,Unique
11,1:31.922,0.376,0.033,226.874,4.0,1,A. Markelov,RUSSIAN TIME,Monza,Qualifying Session,17:21:11,Round 10 ,2018-09-02,Unique
10,1:32.021,0.475,0.099,226.63,5.0,6,N. Latifi,DAMS,Monza,Qualifying Session,17:21:06,Round 10 ,2018-09-02,Unique
10,1:32.191,0.645,0.032,226.212,6.0,19,L. Norris,Carlin,Monza,Qualifying Session,17:21:20,Round 10 ,2018-09-02,Unique
10,1:32.248,0.702,0.057,226.073,7.0,16,A. Maini,Trident,Monza,Qualifying Session,17:21:28,Round 10 ,2018-09-02,Unique
10,1:32.346,0.800,0.098,225.833,8.0,14,L. Ghiotto,Campos Vexatec Racing,Monza,Qualifying Session,17:22:07,Round 10 ,2018-09-02,Unique
8,1:32.159,0.613,0.138,226.291,9.0,21,A. Fuoco,Charouz Racing System,Monza,Qualifying Session,17:21:33,Round 10 ,2018-09-02,Unique
10,1:32.407,0.861,0.061,225.684,10.0,20,L. Delétraz,Charouz Racing System,Monza,Qualifying Session,17:21:22,Round 10 ,2018-09-02,Unique
11,1:32.566,1.020,0.159,225.296,11.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Monza,Qualifying Session,17:21:18,Round 10 ,2018-09-02,Unique
10,1:32.681,1.135,0.115,225.016,12.0,7,J. Aitken,ART Grand Prix,Monza,Qualifying Session,17:21:03,Round 10 ,2018-09-02,Unique
11,1:32.735,1.189,0.054,224.885,13.0,12,N. Fukuzumi,BWT Arden,Monza,Qualifying Session,17:21:14,Round 10 ,2018-09-02,Unique
11,1:32.750,1.204,0.015,224.849,14.0,2,T. Makino,RUSSIAN TIME,Monza,Qualifying Session,17:21:19,Round 10 ,2018-09-02,Unique
10,1:32.801,1.255,0.051,224.726,15.0,15,R. Nissany,Campos Vexatec Racing,Monza,Qualifying Session,17:21:47,Round 10 ,2018-09-02,Unique
11,1:32.803,1.257,0.002,224.721,16.0,17,A. Lorandi,Trident,Monza,Qualifying Session,17:21:25,Round 10 ,2018-09-02,Unique
11,1:32.913,1.367,0.110,224.455,17.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Monza,Qualifying Session,17:21:53,Round 10 ,2018-09-02,Unique
11,1:32.965,1.419,0.052,224.329,18.0,10,R. Boschung,MP Motorsport,Monza,Qualifying Session,17:21:30,Round 10 ,2018-09-02,Unique
10,1:33.496,1.950,0.531,223.055,19.0,11,M. Günther,BWT Arden,Monza,Qualifying Session,17:20:57,Round 10 ,2018-09-02,Unique
11,1:46.476,-,-,197.723,1.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Sochi,Qualifying Session,17:26:17,Round 11 ,2018-09-30,Unique
11,1:46.696,0.220,0.220,197.315,2.0,19,L. Norris,Carlin,Sochi,Qualifying Session,17:30:31,Round 11 ,2018-09-30,Unique
12,1:46.839,0.363,0.143,197.051,3.0,8,G. Russell,ART Grand Prix,Sochi,Qualifying Session,17:29:49,Round 11 ,2018-09-30,Unique
11,1:46.890,0.414,0.051,196.957,4.0,6,N. Latifi,DAMS,Sochi,Qualifying Session,17:26:29,Round 11 ,2018-09-30,Unique
11,1:47.039,0.563,0.149,196.683,5.0,5,A. Albon,DAMS,Sochi,Qualifying Session,17:25:46,Round 11 ,2018-09-30,Unique
12,1:47.151,0.675,0.112,196.477,6.0,14,L. Ghiotto,Campos Vexatec Racing,Sochi,Qualifying Session,17:30:28,Round 11 ,2018-09-30,Unique
12,1:47.372,0.896,0.221,196.073,7.0,2,T. Makino,RUSSIAN TIME,Sochi,Qualifying Session,17:26:56,Round 11 ,2018-09-30,Unique
12,1:47.384,0.908,0.012,196.051,8.0,18,S. Sette Câmara,Carlin,Sochi,Qualifying Session,17:25:29,Round 11 ,2018-09-30,Unique
13,1:47.634,1.158,0.250,195.596,9.0,7,J. Aitken,ART Grand Prix,Sochi,Qualifying Session,17:25:24,Round 11 ,2018-09-30,Unique
9,1:47.743,1.267,0.109,195.398,10.0,11,M. Günther,BWT Arden,Sochi,Qualifying Session,17:26:09,Round 11 ,2018-09-30,Unique
10,1:47.774,1.298,0.031,195.342,11.0,21,A. Fuoco,Charouz Racing System,Sochi,Qualifying Session,17:25:13,Round 11 ,2018-09-30,Unique
9,1:47.854,1.378,0.080,195.197,12.0,15,R. Merhi,Campos Vexatec Racing,Sochi,Qualifying Session,17:27:16,Round 11 ,2018-09-30,Unique
12,1:48.006,1.530,0.152,194.922,13.0,17,A. Lorandi,Trident,Sochi,Qualifying Session,17:25:42,Round 11 ,2018-09-30,Unique
12,1:48.105,1.629,0.099,194.743,14.0,20,L. Delétraz,Charouz Racing System,Sochi,Qualifying Session,17:25:38,Round 11 ,2018-09-30,Unique
12,1:48.154,1.678,0.049,194.655,15.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Sochi,Qualifying Session,17:25:53,Round 11 ,2018-09-30,Unique
10,1:48.206,1.730,0.052,194.562,16.0,10,N. Kari,MP Motorsport,Sochi,Qualifying Session,17:25:49,Round 11 ,2018-09-30,Unique
11,1:48.327,1.851,0.121,194.344,17.0,12,N. Fukuzumi,BWT Arden,Sochi,Qualifying Session,17:26:43,Round 11 ,2018-09-30,Unique
12,1:48.491,2.015,0.164,194.051,18.0,9,D. Boccolacci,MP Motorsport,Sochi,Qualifying Session,17:25:56,Round 11 ,2018-09-30,Unique
9,1:48.568,2.092,0.077,193.913,19.0,1,A. Markelov,RUSSIAN TIME,Sochi,Qualifying Session,17:27:09,Round 11 ,2018-09-30,Unique
2,2:14.971,28.495,26.403,155.98,,16,A. Maini,Trident,Sochi,Qualifying Session,17:00:10,Round 11 ,2018-09-30,Unique
10,1:49.251,-,-,183.013,1.0,8,G. Russell,ART Grand Prix,Yas Island,Qualifying Session,19:28:14,Round 12 ,2018-11-25,Unique
8,1:49.541,0.290,0.290,182.528,2.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Yas Island,Qualifying Session,19:29:48,Round 12 ,2018-11-25,Unique
9,1:49.647,0.396,0.106,182.352,3.0,6,N. Latifi,DAMS,Yas Island,Qualifying Session,19:16:40,Round 12 ,2018-11-25,Unique
9,1:49.869,0.618,0.222,181.983,4.0,1,A. Markelov,RUSSIAN TIME,Yas Island,Qualifying Session,19:28:32,Round 12 ,2018-11-25,Unique
10,1:49.946,0.695,0.077,181.856,5.0,7,J. Aitken,ART Grand Prix,Yas Island,Qualifying Session,19:28:08,Round 12 ,2018-11-25,Unique
9,1:50.038,0.787,0.092,181.704,6.0,20,L. Delétraz,Charouz Racing System,Yas Island,Qualifying Session,19:28:38,Round 12 ,2018-11-25,Unique
10,1:50.059,0.808,0.021,181.669,7.0,19,L. Norris,Carlin,Yas Island,Qualifying Session,19:30:18,Round 12 ,2018-11-25,Unique
10,1:50.155,0.904,0.096,181.511,8.0,5,A. Albon,DAMS,Yas Island,Qualifying Session,19:28:11,Round 12 ,2018-11-25,Unique
9,1:50.180,0.929,0.025,181.47,9.0,2,T. Makino,RUSSIAN TIME,Yas Island,Qualifying Session,19:28:29,Round 12 ,2018-11-25,Unique
10,1:50.187,0.936,0.007,181.458,10.0,18,S. Sette Câmara,Carlin,Yas Island,Qualifying Session,19:29:06,Round 12 ,2018-11-25,Unique
10,1:50.375,1.124,0.188,181.149,11.0,10,N. Kari,MP Motorsport,Yas Island,Qualifying Session,19:28:35,Round 12 ,2018-11-25,Unique
10,1:50.513,1.262,0.138,180.923,12.0,15,R. Merhi,Campos Vexatec Racing,Yas Island,Qualifying Session,19:28:41,Round 12 ,2018-11-25,Unique
9,1:50.522,1.271,0.009,180.908,13.0,21,A. Fuoco,Charouz Racing System,Yas Island,Qualifying Session,19:07:58,Round 12 ,2018-11-25,Unique
10,1:50.580,1.329,0.058,180.813,14.0,11,D. Ticktum,BWT Arden,Yas Island,Qualifying Session,19:28:44,Round 12 ,2018-11-25,Unique
10,1:50.812,1.561,0.232,180.435,15.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Yas Island,Qualifying Session,19:28:47,Round 12 ,2018-11-25,Unique
10,1:50.855,1.604,0.043,180.365,16.0,17,A. Lorandi,Trident,Yas Island,Qualifying Session,19:29:09,Round 12 ,2018-11-25,Unique
10,1:50.892,1.641,0.037,180.305,17.0,14,L. Ghiotto,Campos Vexatec Racing,Yas Island,Qualifying Session,19:12:29,Round 12 ,2018-11-25,Unique
10,1:51.037,1.786,0.145,180.069,18.0,9,D. Boccolacci,MP Motorsport,Yas Island,Qualifying Session,19:28:21,Round 12 ,2018-11-25,Unique
9,1:51.048,1.797,0.011,180.051,19.0,12,N. Fukuzumi,BWT Arden,Yas Island,Qualifying Session,19:29:02,Round 12 ,2018-11-25,Unique
10,1:51.597,2.346,0.549,179.166,20.0,16,A. Maini,Trident,Yas Island,Qualifying Session,19:17:08,Round 12 ,2018-11-25,Unique
10,1:54.555,-,-,188.649,1.0,2,N. Matsushita,Carlin,Baku,Qualifying Session,16:05:22,Round 2 ,2019-04-28,Unique
11,1:54.999,0.444,0.444,187.921,2.0,4,N. de Vries,ART Grand Prix,Baku,Qualifying Session,16:05:02,Round 2 ,2019-04-28,Unique
10,1:55.037,0.482,0.038,187.859,3.0,8,L. Ghiotto,UNI-Virtuosi,Baku,Qualifying Session,16:05:21,Round 2 ,2019-04-28,Unique
12,1:55.677,1.122,0.640,186.820,4.0,5,S. Sette Câmara,DAMS,Baku,Qualifying Session,16:05:45,Round 2 ,2019-04-28,Unique
10,1:55.704,1.149,0.027,186.776,5.0,16,J. King,MP Motorsport,Baku,Qualifying Session,16:05:59,Round 2 ,2019-04-28,Unique
10,1:55.797,1.242,0.093,186.626,6.0,9,M. Schumacher,PREMA Racing,Baku,Qualifying Session,16:05:56,Round 2 ,2019-04-28,Unique
12,1:55.835,1.280,0.038,186.565,7.0,6,N. Latifi,DAMS,Baku,Qualifying Session,16:05:05,Round 2 ,2019-04-28,Unique
10,1:55.949,1.394,0.114,186.381,8.0,15,J. Aitken,Campos Racing,Baku,Qualifying Session,16:05:49,Round 2 ,2019-04-28,Unique
11,1:56.138,1.583,0.189,186.078,9.0,19,A. Hubert,BWT Arden,Baku,Qualifying Session,16:06:21,Round 2 ,2019-04-28,Unique
11,1:56.153,1.598,0.015,186.054,10.0,21,R. Boschung,Trident,Baku,Qualifying Session,16:05:35,Round 2 ,2019-04-28,Unique
10,1:56.215,1.660,0.062,185.955,11.0,11,C. Ilott,Sauber Junior Team by Charouz,Baku,Qualifying Session,16:05:31,Round 2 ,2019-04-28,Unique
10,1:56.326,1.771,0.111,185.777,12.0,1,L. Delétraz,Carlin,Baku,Qualifying Session,16:05:28,Round 2 ,2019-04-28,Unique
10,1:56.454,1.899,0.128,185.573,13.0,7,G. Zhou,UNI-Virtuosi,Baku,Qualifying Session,16:05:34,Round 2 ,2019-04-28,Unique
11,1:56.555,2.000,0.101,185.412,14.0,20,G. Alesi,Trident,Baku,Qualifying Session,16:05:51,Round 2 ,2019-04-28,Unique
12,1:56.568,2.013,0.013,185.392,15.0,3,N. Mazepin,ART Grand Prix,Baku,Qualifying Session,16:07:18,Round 2 ,2019-04-28,Unique
10,1:56.653,2.098,0.085,185.257,16.0,14,D. Boccolacci,Campos Racing,Baku,Qualifying Session,16:06:02,Round 2 ,2019-04-28,Unique
10,1:56.936,2.381,0.283,184.808,17.0,12,J. Correa,Sauber Junior Team by Charouz,Baku,Qualifying Session,16:05:48,Round 2 ,2019-04-28,Unique
11,1:58.164,3.609,1.228,182.888,18.0,18,T. Calderón,BWT Arden,Baku,Qualifying Session,16:06:09,Round 2 ,2019-04-28,Unique
11,2:00.747,6.192,2.583,178.975,19.0,17,M. Raghunathan,MP Motorsport,Baku,Qualifying Session,16:06:17,Round 2 ,2019-04-28,Unique
1,-,-,-,-,20.0,10,S. Gelael,PREMA Racing,Baku,Qualifying Session,-,Round 2 ,2019-04-28,Unique
11,1:28.031,-,-,190.364,1.0,8,L. Ghiotto,UNI-Virtuosi,Barcelona,Qualifying Session,17:24:31,Round 3 ,2019-05-12,Unique
10,1:28.212,0.181,0.181,189.974,2.0,6,N. Latifi,DAMS,Barcelona,Qualifying Session,17:19:57,Round 3 ,2019-05-12,Unique
10,1:28.249,0.218,0.037,189.894,3.0,7,G. Zhou,UNI-Virtuosi,Barcelona,Qualifying Session,17:21:00,Round 3 ,2019-05-12,Unique
9,1:28.266,0.235,0.017,189.857,4.0,4,N. de Vries,ART Grand Prix,Barcelona,Qualifying Session,17:20:10,Round 3 ,2019-05-12,Unique
10,1:28.355,0.324,0.089,189.666,5.0,15,J. Aitken,Campos Racing,Barcelona,Qualifying Session,17:15:02,Round 3 ,2019-05-12,Unique
11,1:28.470,0.439,0.115,189.42,6.0,11,C. Ilott,Sauber Junior Team by Charouz,Barcelona,Qualifying Session,17:20:17,Round 3 ,2019-05-12,Unique
10,1:28.550,0.519,0.080,189.249,7.0,5,S. Sette Câmara,DAMS,Barcelona,Qualifying Session,17:20:04,Round 3 ,2019-05-12,Unique
11,1:28.580,0.549,0.030,189.184,8.0,21,R. Boschung,Trident,Barcelona,Qualifying Session,17:20:43,Round 3 ,2019-05-12,Unique
10,1:28.581,0.550,0.001,189.182,9.0,14,D. Boccolacci,Campos Racing,Barcelona,Qualifying Session,17:15:36,Round 3 ,2019-05-12,Unique
11,1:28.605,0.574,0.024,189.131,10.0,9,M. Schumacher,PREMA Racing,Barcelona,Qualifying Session,17:20:28,Round 3 ,2019-05-12,Unique
10,1:28.683,0.652,0.078,188.965,11.0,2,N. Matsushita,Carlin,Barcelona,Qualifying Session,17:20:39,Round 3 ,2019-05-12,Unique
10,1:28.758,0.727,0.075,188.805,12.0,3,N. Mazepin,ART Grand Prix,Barcelona,Qualifying Session,17:20:33,Round 3 ,2019-05-12,Unique
11,1:28.761,0.730,0.003,188.799,13.0,10,S. Gelael,PREMA Racing,Barcelona,Qualifying Session,17:23:40,Round 3 ,2019-05-12,Unique
10,1:28.869,0.838,0.108,188.569,14.0,1,L. Delétraz,Carlin,Barcelona,Qualifying Session,17:20:36,Round 3 ,2019-05-12,Unique
11,1:28.980,0.949,0.111,188.334,15.0,19,A. Hubert,BWT Arden,Barcelona,Qualifying Session,17:04:25,Round 3 ,2019-05-12,Unique
11,1:29.023,0.992,0.043,188.243,16.0,16,J. King,MP Motorsport,Barcelona,Qualifying Session,17:20:41,Round 3 ,2019-05-12,Unique
11,1:29.346,1.315,0.323,187.562,17.0,20,G. Alesi,Trident,Barcelona,Qualifying Session,17:20:46,Round 3 ,2019-05-12,Unique
11,1:29.590,1.559,0.244,187.052,18.0,18,T. Calderón,BWT Arden,Barcelona,Qualifying Session,17:20:51,Round 3 ,2019-05-12,Unique
10,1:30.171,2.140,0.581,185.846,19.0,12,J. Correa,Sauber Junior Team by Charouz,Barcelona,Qualifying Session,17:20:24,Round 3 ,2019-05-12,Unique
11,1:30.691,2.660,0.520,184.781,20.0,17,M. Raghunathan,MP Motorsport,Barcelona,Qualifying Session,17:20:58,Round 3 ,2019-05-12,Unique
12,1:43.024,-,-,204.138,1.0,5,S. Sette Câmara,DAMS,Le Castellet,Qualifying Session,17:14:32,Round 5 ,2019-06-23,Unique
13,1:43.344,0.320,0.320,203.506,2.0,7,G. Zhou,UNI-Virtuosi,Le Castellet,Qualifying Session,17:36:14,Round 5 ,2019-06-23,Unique
13,1:43.401,0.377,0.057,203.394,3.0,15,J. Aitken,Campos Racing,Le Castellet,Qualifying Session,17:36:04,Round 5 ,2019-06-23,Unique
14,1:43.453,0.429,0.052,203.292,4.0,4,N. de Vries,ART Grand Prix,Le Castellet,Qualifying Session,17:36:11,Round 5 ,2019-06-23,Unique
13,1:43.565,0.541,0.112,203.072,5.0,11,C. Ilott,Sauber Junior Team by Charouz,Le Castellet,Qualifying Session,17:27:16,Round 5 ,2019-06-23,Unique
13,1:43.650,0.626,0.085,202.905,6.0,6,N. Latifi,DAMS,Le Castellet,Qualifying Session,17:13:40,Round 5 ,2019-06-23,Unique
13,1:43.763,0.739,0.113,202.684,7.0,2,N. Matsushita,Carlin,Le Castellet,Qualifying Session,17:14:03,Round 5 ,2019-06-23,Unique
12,1:43.768,0.744,0.005,202.675,8.0,9,M. Schumacher,PREMA Racing,Le Castellet,Qualifying Session,17:35:57,Round 5 ,2019-06-23,Unique
14,1:43.812,0.788,0.044,202.589,9.0,14,D. Boccolacci,Campos Racing,Le Castellet,Qualifying Session,17:14:00,Round 5 ,2019-06-23,Unique
13,1:43.895,0.871,0.083,202.427,10.0,10,S. Gelael,PREMA Racing,Le Castellet,Qualifying Session,17:13:29,Round 5 ,2019-06-23,Unique
12,1:43.983,0.959,0.088,202.256,11.0,8,L. Ghiotto,UNI-Virtuosi,Le Castellet,Qualifying Session,17:10:39,Round 5 ,2019-06-23,Unique
13,1:44.025,1.001,0.042,202.174,12.0,1,L. Delétraz,Carlin,Le Castellet,Qualifying Session,17:36:08,Round 5 ,2019-06-23,Unique
13,1:44.120,1.096,0.095,201.99,13.0,12,J. Correa,Sauber Junior Team by Charouz,Le Castellet,Qualifying Session,17:13:57,Round 5 ,2019-06-23,Unique
10,1:44.371,1.347,0.251,201.504,14.0,21,R. Boschung,Trident,Le Castellet,Qualifying Session,17:13:50,Round 5 ,2019-06-23,Unique
12,1:44.612,1.588,0.241,201.04,15.0,19,A. Hubert,BWT Arden,Le Castellet,Qualifying Session,17:18:07,Round 5 ,2019-06-23,Unique
13,1:44.882,1.858,0.270,200.522,16.0,16,J. King,MP Motorsport,Le Castellet,Qualifying Session,17:36:35,Round 5 ,2019-06-23,Unique
12,1:47.006,3.982,2.124,196.542,17.0,18,T. Calderón,BWT Arden,Le Castellet,Qualifying Session,17:14:11,Round 5 ,2019-06-23,Unique
13,1:48.374,5.350,1.368,194.061,18.0,17,M. Raghunathan,MP Motorsport,Le Castellet,Qualifying Session,17:36:41,Round 5 ,2019-06-23,Unique
14,1:14.643,-,-,208.255,1.0,6,V. Martins,ART Grand Prix,Spielberg,Qualifying Session,16:19:52,Round 8 ,2023-07-02,Unique
16,1:14.782,0.139,0.139,207.868,2.0,7,F. Vesti,PREMA Racing,Spielberg,Qualifying Session,16:20:06,Round 8 ,2023-07-02,Unique
14,1:14.813,0.170,0.031,207.782,3.0,5,T. Pourchaire,ART Grand Prix,Spielberg,Qualifying Session,16:19:55,Round 8 ,2023-07-02,Unique
14,1:14.858,0.215,0.045,207.657,4.0,24,K. Maini,Campos Racing,Spielberg,Qualifying Session,16:20:00,Round 8 ,2023-07-02,Unique
18,1:14.860,0.217,0.002,207.651,5.0,14,J. Doohan,Invicta Virtuosi Racing,Spielberg,Qualifying Session,16:23:04,Round 8 ,2023-07-02,Unique
16,1:14.953,0.310,0.093,207.393,6.0,4,E. Fittipaldi,Carlin,Spielberg,Qualifying Session,16:19:50,Round 8 ,2023-07-02,Unique
14,1:14.987,0.344,0.034,207.299,7.0,15,A. Cordeel,Invicta Virtuosi Racing,Spielberg,Qualifying Session,16:20:27,Round 8 ,2023-07-02,Unique
16,1:15.017,0.374,0.030,207.217,8.0,12,A. Leclerc,DAMS,Spielberg,Qualifying Session,16:20:09,Round 8 ,2023-07-02,Unique
17,1:15.085,0.442,0.068,207.029,9.0,2,J. Daruvala,MP Motorsport,Spielberg,Qualifying Session,16:19:48,Round 8 ,2023-07-02,Unique
15,1:15.087,0.444,0.002,207.023,10.0,9,J. Crawford,Hitech Pulse-Eight,Spielberg,Qualifying Session,16:19:57,Round 8 ,2023-07-02,Unique
17,1:15.128,0.485,0.041,206.91,11.0,22,R. Verschoor,Van Amersfoort Racing,Spielberg,Qualifying Session,16:19:58,Round 8 ,2023-07-02,Unique
